,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_modifiedcatboostclassifier__border_count,param_modifiedcatboostclassifier__depth,param_modifiedcatboostclassifier__iterations,param_modifiedcatboostclassifier__l2_leaf_reg,param_modifiedcatboostclassifier__loss_function,param_modifiedcatboostclassifier__rsm,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,466.32494560877484,3.5958771469262047,7.084212859471639,1.9136874713448453,64,4,1641,4.815573400076287,MultiClassOneVsAll,0.9472517387841254,"{'modifiedcatboostclassifier__border_count': 64, 'modifiedcatboostclassifier__depth': 4, 'modifiedcatboostclassifier__iterations': 1641, 'modifiedcatboostclassifier__l2_leaf_reg': 4.815573400076287, 'modifiedcatboostclassifier__loss_function': 'MultiClassOneVsAll', 'modifiedcatboostclassifier__rsm': 0.9472517387841254}",0.575357797890189,0.5809111523144065,0.5639123574131253,0.5733937692059069,0.007077325932321618,15
1,130.05389539400736,4.348702909568814,4.462739149729411,0.6081550588625241,128,3,554,18.224988220277087,MultiClass,0.3726562945801132,"{'modifiedcatboostclassifier__border_count': 128, 'modifiedcatboostclassifier__depth': 3, 'modifiedcatboostclassifier__iterations': 554, 'modifiedcatboostclassifier__l2_leaf_reg': 18.224988220277087, 'modifiedcatboostclassifier__loss_function': 'MultiClass', 'modifiedcatboostclassifier__rsm': 0.3726562945801132}",0.523864860817089,0.5261878265665667,0.5252386515695846,0.5250971129844134,0.0009536132502682489,28
2,25.75408109029134,0.4805342509094318,0.0,0.0,128,3,2398,2.7357449074994853,MultiClassOneVsAll,1.0255966382926611,"{'modifiedcatboostclassifier__border_count': 128, 'modifiedcatboostclassifier__depth': 3, 'modifiedcatboostclassifier__iterations': 2398, 'modifiedcatboostclassifier__l2_leaf_reg': 2.7357449074994853, 'modifiedcatboostclassifier__loss_function': 'MultiClassOneVsAll', 'modifiedcatboostclassifier__rsm': 1.0255966382926611}",,,,,,46
3,24.12445306777954,3.722860127502259,0.0,0.0,128,3,141,0.3292744625814047,MultiClassOneVsAll,1.0571551589530463,"{'modifiedcatboostclassifier__border_count': 128, 'modifiedcatboostclassifier__depth': 3, 'modifiedcatboostclassifier__iterations': 141, 'modifiedcatboostclassifier__l2_leaf_reg': 0.3292744625814047, 'modifiedcatboostclassifier__loss_function': 'MultiClassOneVsAll', 'modifiedcatboostclassifier__rsm': 1.0571551589530463}",,,,,,46
4,127.93539269765218,1.6992909636845293,5.735615094502767,1.723054053918374,64,3,638,11.99341215946085,MultiClassOneVsAll,0.8805291762864554,"{'modifiedcatboostclassifier__border_count': 64, 'modifiedcatboostclassifier__depth': 3, 'modifiedcatboostclassifier__iterations': 638, 'modifiedcatboostclassifier__l2_leaf_reg': 11.99341215946085, 'modifiedcatboostclassifier__loss_function': 'MultiClassOneVsAll', 'modifiedcatboostclassifier__rsm': 0.8805291762864554}",0.5246472281356163,0.531038736828702,0.5280894130535934,0.5279251260059705,0.002611907160034593,27
5,626.0276517073313,6.659789170797346,6.8823544184366865,3.361399335030383,254,4,1222,0.5805342265678578,MultiClassOneVsAll,0.8586156243223572,"{'modifiedcatboostclassifier__border_count': 254, 'modifiedcatboostclassifier__depth': 4, 'modifiedcatboostclassifier__iterations': 1222, 'modifiedcatboostclassifier__l2_leaf_reg': 0.5805342265678578, 'modifiedcatboostclassifier__loss_function': 'MultiClassOneVsAll', 'modifiedcatboostclassifier__rsm': 0.8586156243223572}",0.5669117719792898,0.5839671281848633,0.5680661186948817,0.5729816729530116,0.007782171893638826,16
6,207.19420289993286,5.597061513036916,6.92836054166158,1.8913552495587815,254,3,638,0.7075969322381706,MultiClass,0.5561503322165485,"{'modifiedcatboostclassifier__border_count': 254, 'modifiedcatboostclassifier__depth': 3, 'modifiedcatboostclassifier__iterations': 638, 'modifiedcatboostclassifier__l2_leaf_reg': 0.7075969322381706, 'modifiedcatboostclassifier__loss_function': 'MultiClass', 'modifiedcatboostclassifier__rsm': 0.5561503322165485}",0.5486406737174299,0.5479314621132174,0.531358366236001,0.5426435006888828,0.007985046023227915,25
7,39.36018776893616,8.327879857494786,4.019057432810466,2.465401992218897,254,3,108,5.156942022995813,MultiClass,0.3223213882515876,"{'modifiedcatboostclassifier__border_count': 254, 'modifiedcatboostclassifier__depth': 3, 'modifiedcatboostclassifier__iterations': 108, 'modifiedcatboostclassifier__l2_leaf_reg': 5.156942022995813, 'modifiedcatboostclassifier__loss_function': 'MultiClass', 'modifiedcatboostclassifier__rsm': 0.3223213882515876}",0.4802372646499108,0.4762305982355235,0.4853388097495325,0.4806022242116556,0.0037273561548156493,44
8,1360.9273424943287,13.636216251032492,19.501148462295532,3.7096847865569376,128,4,3416,2.3824359541448388,MultiClassOneVsAll,0.5370319537993414,"{'modifiedcatboostclassifier__border_count': 128, 'modifiedcatboostclassifier__depth': 4, 'modifiedcatboostclassifier__iterations': 3416, 'modifiedcatboostclassifier__l2_leaf_reg': 2.3824359541448388, 'modifiedcatboostclassifier__loss_function': 'MultiClassOneVsAll', 'modifiedcatboostclassifier__rsm': 0.5370319537993414}",0.5952437938809828,0.597439399489069,0.573966339135284,0.5888831775017785,0.010585815072874897,2
9,26.52329730987549,1.9180652242410454,3.6569536526997886,0.8078008867431279,128,4,127,6.466282669634254,MultiClassOneVsAll,0.27090958513604513,"{'modifiedcatboostclassifier__border_count': 128, 'modifiedcatboostclassifier__depth': 4, 'modifiedcatboostclassifier__iterations': 127, 'modifiedcatboostclassifier__l2_leaf_reg': 6.466282669634254, 'modifiedcatboostclassifier__loss_function': 'MultiClassOneVsAll', 'modifiedcatboostclassifier__rsm': 0.27090958513604513}",0.4863062722768495,0.4808915079440359,0.4892179816612453,0.48547192062737693,0.003450086776404134,43
10,1005.2454222043356,38.97238995834014,17.5597927570343,1.6865445159536872,254,4,1885,4.92926982897083,MultiClass,0.6701967704178796,"{'modifiedcatboostclassifier__border_count': 254, 'modifiedcatboostclassifier__depth': 4, 'modifiedcatboostclassifier__iterations': 1885, 'modifiedcatboostclassifier__l2_leaf_reg': 4.92926982897083, 'modifiedcatboostclassifier__loss_function': 'MultiClass', 'modifiedcatboostclassifier__rsm': 0.6701967704178796}",0.5802662903453699,0.585180992887449,0.5625602159611336,0.5760024997313175,0.009714587655956432,13
