,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_custommlp__alpha,param_custommlp__batch_size,param_custommlp__class_weight,param_custommlp__hidden_layer_size,param_custommlp__n_epochs,param_custommlp__nesterovs_momentum,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
21,47.87111577987671,0.5949921593320606,0.16625895500183105,0.02867258426720436,0.00021618261203953774,64,,50,269,True,"{'custommlp__alpha': 0.00021618261203953774, 'custommlp__batch_size': 64, 'custommlp__class_weight': None, 'custommlp__hidden_layer_size': 50, 'custommlp__n_epochs': 269, 'custommlp__nesterovs_momentum': True}",0.5026949870336697,0.5534051650061549,0.5585293867093406,0.5047360374893246,0.5194604754247977,0.5277652103326576,0.02379777024762491,78
22,7.506409978866577,0.5251540349393368,0.18497447967529296,0.03613479491152031,2.324784621061443e-05,32,balanced,50,19,False,"{'custommlp__alpha': 2.324784621061443e-05, 'custommlp__batch_size': 32, 'custommlp__class_weight': 'balanced', 'custommlp__hidden_layer_size': 50, 'custommlp__n_epochs': 19, 'custommlp__nesterovs_momentum': False}",0.5186554251921119,0.5578107181591754,0.5392497027465267,0.5272536754346258,0.5364366559554449,0.5358812354975768,0.013143215790797216,69
23,11.096507740020751,0.23669869272293778,0.23179845809936522,0.0386692281315244,1.0218589483781247e-05,256,,300,157,False,"{'custommlp__alpha': 1.0218589483781247e-05, 'custommlp__batch_size': 256, 'custommlp__class_weight': None, 'custommlp__hidden_layer_size': 300, 'custommlp__n_epochs': 157, 'custommlp__nesterovs_momentum': False}",0.5670405625199295,0.5889737168264824,0.5675632425065125,0.5610226862108572,0.582500215715903,0.5734200847559369,0.010517230097472786,6
24,61.70742225646973,0.4061957951133061,0.20967717170715333,0.031054271156407735,0.0008401891913442231,8,,300,47,True,"{'custommlp__alpha': 0.0008401891913442231, 'custommlp__batch_size': 8, 'custommlp__class_weight': None, 'custommlp__hidden_layer_size': 300, 'custommlp__n_epochs': 47, 'custommlp__nesterovs_momentum': True}",0.5130619418175025,0.5259685705897416,0.5086150476257287,0.5200131384876996,0.5297005404308526,0.519471847790305,0.007824110943491391,86
25,14.578310632705689,0.3278176320284021,0.19096074104309083,0.02982169369698905,0.00013947738988072796,128,balanced,400,143,True,"{'custommlp__alpha': 0.00013947738988072796, 'custommlp__batch_size': 128, 'custommlp__class_weight': 'balanced', 'custommlp__hidden_layer_size': 400, 'custommlp__n_epochs': 143, 'custommlp__nesterovs_momentum': True}",0.5711116685656694,0.5987679337313027,0.5777759518611832,0.5411401220900826,0.5599844933864981,0.5697560339269472,0.01909031468568496,14
26,13.297917747497559,0.2025336382180106,0.20968198776245117,0.03875923003158277,0.0004929664291135948,256,balanced,400,201,False,"{'custommlp__alpha': 0.0004929664291135948, 'custommlp__batch_size': 256, 'custommlp__class_weight': 'balanced', 'custommlp__hidden_layer_size': 400, 'custommlp__n_epochs': 201, 'custommlp__nesterovs_momentum': False}",0.5598963754878363,0.567779792376374,0.5895101671607275,0.5624895203235745,0.5605826751699443,0.5680517061036913,0.011079469655242041,18
27,41.20905480384827,0.7169188946353978,0.20943841934204102,0.013248801179019243,6.208854487201745e-05,8,,50,34,True,"{'custommlp__alpha': 6.208854487201745e-05, 'custommlp__batch_size': 8, 'custommlp__class_weight': None, 'custommlp__hidden_layer_size': 50, 'custommlp__n_epochs': 34, 'custommlp__nesterovs_momentum': True}",0.48670881919177544,0.5117625806110666,0.5000523605739893,0.4947216394412444,0.4911090530460725,0.4968708905728296,0.00863678100252881,98
28,12.61782455444336,0.3642565850148721,0.17001943588256835,0.02178095202942529,0.0002426963138379089,128,balanced,300,124,True,"{'custommlp__alpha': 0.0002426963138379089, 'custommlp__batch_size': 128, 'custommlp__class_weight': 'balanced', 'custommlp__hidden_layer_size': 300, 'custommlp__n_epochs': 124, 'custommlp__nesterovs_momentum': True}",0.5139703085098383,0.5590655619065974,0.5806010915202952,0.5492057223432764,0.5658857684862312,0.5537456905532477,0.02235883455183979,37
29,9.073048734664917,0.5291732690737891,0.19519686698913574,0.03373241282470593,0.00017282920378644166,64,balanced,50,45,False,"{'custommlp__alpha': 0.00017282920378644166, 'custommlp__batch_size': 64, 'custommlp__class_weight': 'balanced', 'custommlp__hidden_layer_size': 50, 'custommlp__n_epochs': 45, 'custommlp__nesterovs_momentum': False}",0.530782146911708,0.5704295807850575,0.5451578521879202,0.5053099890982214,0.5298692307361662,0.5363097599438147,0.02133293990703244,67
30,2.8544076919555663,0.24832694011770456,0.2270115375518799,0.03782085744752454,7.20339784977015e-05,512,balanced,300,14,False,"{'custommlp__alpha': 7.20339784977015e-05, 'custommlp__batch_size': 512, 'custommlp__class_weight': 'balanced', 'custommlp__hidden_layer_size': 300, 'custommlp__n_epochs': 14, 'custommlp__nesterovs_momentum': False}",0.5493317040641039,0.6117890781506341,0.5883211322917046,0.5667478019052504,0.5812258195049664,0.579483107183332,0.02095766496905844,2
