,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__gamma,param_svc__tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
14,31.62512788772583,3.055166922243654,0.8393226146697998,0.8757579487198381,5.280036968502506,scale,0.04156619399905236,"{'svc__C': 5.280036968502506, 'svc__gamma': 'scale', 'svc__tol': 0.04156619399905236}",0.5510879272891026,0.5813635659097655,0.5853616243064363,0.581356856521978,0.5497316504611729,0.569780324897691,0.015889112769918553,2
15,31.545282554626464,3.751163371970159,1.4050057411193848,0.28863322859735147,0.7469749039010567,scale,0.07752336894342167,"{'svc__C': 0.7469749039010567, 'svc__gamma': 'scale', 'svc__tol': 0.07752336894342167}",0.5196203512130162,0.5650240150071114,0.5601617839873471,0.5460991181090387,0.5315114792967081,0.5444833495226442,0.017069159651468713,39
16,30.30796298980713,2.2927763733236706,1.210536241531372,0.19375448186556296,3.2045417135989256,scale,0.056943394886864854,"{'svc__C': 3.2045417135989256, 'svc__gamma': 'scale', 'svc__tol': 0.056943394886864854}",0.5551178363906537,0.5707642131015664,0.5763674390514143,0.5719180937849966,0.5537919456896347,0.5655919056036531,0.009293338718605954,13
17,30.44659595489502,3.053531750232806,1.7938960075378418,0.20179632841478967,0.1153521503423672,scale,0.061863549707587714,"{'svc__C': 0.1153521503423672, 'svc__gamma': 'scale', 'svc__tol': 0.061863549707587714}",0.4119846658887954,0.4491083698755952,0.4431820810311592,0.4492695325422808,0.4374796222620806,0.43820485431998224,0.013813839323473458,50
18,31.613657474517822,3.334946269239102,1.7504733562469483,0.0883156173361398,10.484466609828363,scale,0.0617933996874757,"{'svc__C': 10.484466609828363, 'svc__gamma': 'scale', 'svc__tol': 0.0617933996874757}",0.5534739312845478,0.5629675356635042,0.5714276450739665,0.5939222139727044,0.5470285529985235,0.5657639757986492,0.016339185204988074,12
19,32.26461133956909,2.4680124129291694,0.9262171745300293,0.827489056782729,130.41895484580277,scale,0.06828202991034835,"{'svc__C': 130.41895484580277, 'svc__gamma': 'scale', 'svc__tol': 0.06828202991034835}",0.5323643905528794,0.547059304195807,0.5584864766398008,0.573907901271416,0.533819575727111,0.5491275296774029,0.015628631089621745,35
20,31.04815764427185,3.476743788567325,1.29553279876709,0.09950054095604063,1.5372565899752297,scale,0.04380319537993415,"{'svc__C': 1.5372565899752297, 'svc__gamma': 'scale', 'svc__tol': 0.04380319537993415}",0.5445436375443462,0.5670450477580221,0.5734604371286449,0.5770966099362257,0.5528023323515279,0.5629896129437534,0.012402634954634313,18
21,32.52267851829529,3.5720145627788193,1.2818910598754882,0.19892571959266406,20.086372096830317,scale,0.006122547162926984,"{'svc__C': 20.086372096830317, 'svc__gamma': 'scale', 'svc__tol': 0.006122547162926984}",0.5313883676809505,0.5547893638314487,0.5756457994677082,0.5802170433500994,0.5420452224648165,0.5568171593590046,0.01882029638264552,21
22,31.901471900939942,2.714395830234391,1.3481981754302979,0.18516165062926312,15.88608667690202,scale,0.06716378696181595,"{'svc__C': 15.88608667690202, 'svc__gamma': 'scale', 'svc__tol': 0.06716378696181595}",0.5482337495467334,0.5596966334919262,0.5746365257768626,0.5848422030936014,0.5417627195432473,0.5618343662904742,0.016035420308478553,19
23,31.828704023361205,3.1141481048922253,1.580657434463501,0.4204664291129084,0.49485634676724083,scale,0.01299262976548533,"{'svc__C': 0.49485634676724083, 'svc__gamma': 'scale', 'svc__tol': 0.01299262976548533}",0.5104953793520418,0.5487223081809895,0.5254059136661338,0.5274555458861307,0.5184719432360466,0.5261102180642684,0.01277324548766306,40
24,32.394423198699954,2.6771995599343508,1.7446488857269287,0.17554944995606903,1.0996094104675755,scale,0.03647107709426226,"{'svc__C': 1.0996094104675755, 'svc__gamma': 'scale', 'svc__tol': 0.03647107709426226}",0.5371504080728724,0.5687575064468464,0.5679503421204654,0.5592206280686794,0.5398166796480313,0.5545791128713791,0.013587122322011659,25
25,34.53647952079773,3.43217627544253,1.079865074157715,0.8091281425768774,7.624943721643473,scale,0.04396015134623204,"{'svc__C': 7.624943721643473, 'svc__gamma': 'scale', 'svc__tol': 0.04396015134623204}",0.5592510999307486,0.5671092765102106,0.5790582622267155,0.584189842092825,0.5480527558448862,0.5675322473210771,0.013103674124175586,7
26,31.3575900554657,1.8549102297133027,1.2974750518798828,0.061162033602765495,183.0845455432215,scale,0.010304481074802807,"{'svc__C': 183.0845455432215, 'svc__gamma': 'scale', 'svc__tol': 0.010304481074802807}",0.5337210121816224,0.5477875526273074,0.5578714102858667,0.5740502483472508,0.5358500833019267,0.5498560613487948,0.014902284818822715,34
27,31.933160018920898,3.1898415835868192,1.5529137134552002,0.07503045230805895,0.4892247694675588,scale,0.016230951788499627,"{'svc__C': 0.4892247694675588, 'svc__gamma': 'scale', 'svc__tol': 0.016230951788499627}",0.5086987860576011,0.5492732784917052,0.5250361294490998,0.5274555458861307,0.5186208689349692,0.5258169217639013,0.013403799035877002,41
28,31.619618272781373,3.772804157088889,1.234547758102417,0.1248042634860748,14.319576461487198,scale,0.025429160253978213,"{'svc__C': 14.319576461487198, 'svc__gamma': 'scale', 'svc__tol': 0.025429160253978213}",0.5554450622862235,0.5617241868912479,0.5777478219949763,0.5874288208996676,0.539158242985606,0.5643008270115442,0.016928903981384275,16
29,30.839079284667967,2.7130609442137428,1.4629937171936036,0.19700606637858228,3.461830887391455,scale,0.024542559200160276,"{'svc__C': 3.461830887391455, 'svc__gamma': 'scale', 'svc__tol': 0.024542559200160276}",0.554605947468206,0.5680273153994575,0.5774631595703579,0.5752909218918612,0.548023403851692,0.5646821496363149,0.01154239194392867,15
30,29.707326030731203,1.728039968768213,1.606886863708496,0.1512473976741134,0.3347829747468478,scale,0.011137514116430514,"{'svc__C': 0.3347829747468478, 'svc__gamma': 'scale', 'svc__tol': 0.011137514116430514}",0.46415849207419024,0.5138821194689523,0.5084273362796315,0.5200237806983494,0.5011165818526383,0.5015216620747525,0.019692476732278634,43
31,31.60505700111389,4.490432399860879,1.5976432323455811,0.25006362607780197,14.67451180210843,scale,0.01391829513486138,"{'svc__C': 14.67451180210843, 'svc__gamma': 'scale', 'svc__tol': 0.01391829513486138}",0.5532995271865259,0.5664621245728371,0.5777478219949763,0.5905672368908947,0.5388222415494478,0.5653797904389364,0.018109573566398477,14
32,30.29267807006836,2.8306769774981597,1.439987802505493,0.04688655522942571,0.4455785465570478,scale,0.036972517066096416,"{'svc__C': 0.4455785465570478, 'svc__gamma': 'scale', 'svc__tol': 0.036972517066096416}",0.5061513121673099,0.5454658596557374,0.5218037016364029,0.5294740101189838,0.516842620499044,0.5239475008154957,0.013155695358985366,42
33,32.90777597427368,2.90778203294757,1.342284917831421,0.1473808038316456,51.300698446446674,scale,0.009810127579306127,"{'svc__C': 51.300698446446674, 'svc__gamma': 'scale', 'svc__tol': 0.009810127579306127}",0.5308763297205078,0.5452466291412108,0.5631902313336525,0.5748900025165641,0.5400630583586412,0.5508532502141152,0.015980653033803634,29
34,32.855452108383176,4.330160777817244,1.3484250068664552,0.11138446297846,58.35543010769957,scale,0.009709840789396306,"{'svc__C': 58.35543010769957, 'svc__gamma': 'scale', 'svc__tol': 0.009709840789396306}",0.53518027791844,0.5442103777189262,0.56175388716061,0.5740489649758881,0.5403782543097126,0.5511143524167155,0.014532856237597572,27
35,32.94833259582519,3.7513416114278693,1.4795723915100099,0.2292651413773535,167.2330011158372,scale,0.04696512016477016,"{'svc__C': 167.2330011158372, 'svc__gamma': 'scale', 'svc__tol': 0.04696512016477016}",0.53392841941785,0.549950117808504,0.5603679293370052,0.5731756142262407,0.5368709618614679,0.5508586085302135,0.014639582258688185,28
36,30.604449558258057,0.7616330321017374,1.4653610229492187,0.12148151518467294,167.61684071898338,scale,0.0605845519745046,"{'svc__C': 167.61684071898338, 'svc__gamma': 'scale', 'svc__tol': 0.0605845519745046}",0.5336698900762784,0.5505692461326588,0.5574644224723512,0.5746850540432663,0.5368709618614679,0.5506519149172046,0.014847981037109114,30
37,31.15718173980713,2.2167296035878103,1.6626893997192382,0.16157757270252668,27.563302430400395,scale,0.004018779225432068,"{'svc__C': 27.563302430400395, 'svc__gamma': 'scale', 'svc__tol': 0.004018779225432068}",0.5367066882591515,0.559194746504501,0.5638163090958058,0.5809762685410833,0.5476281293730817,0.5576644283547246,0.014990554161396902,20
