,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgbclassifier__lambda,param_xgbclassifier__learning_rate,param_xgbclassifier__loss_guide,param_xgbclassifier__max_depth,param_xgbclassifier__subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
25,16.808150847752888,1.144143330455956,1.0283327102661133,0.05500018684105918,2.117167939090008,0.6328377381446552,depthwise,1,0.5564149659739517,"{'xgbclassifier__lambda': 2.117167939090008, 'xgbclassifier__learning_rate': 0.6328377381446552, 'xgbclassifier__loss_guide': 'depthwise', 'xgbclassifier__max_depth': 1, 'xgbclassifier__subsample': 0.5564149659739517}",0.5097585688305657,0.5046762216160443,0.48641258512653385,0.5002824585243814,0.010024556660404001,59
26,12.807699203491211,0.3744859229353158,0.0,0.0,15.570553598730879,0.5024128407558647,depthwise,4,1.0328126086508376,"{'xgbclassifier__lambda': 15.570553598730879, 'xgbclassifier__learning_rate': 0.5024128407558647, 'xgbclassifier__loss_guide': 'depthwise', 'xgbclassifier__max_depth': 4, 'xgbclassifier__subsample': 1.0328126086508376}",,,,,,66
27,13.215763250986734,1.2569668252868778,0.0,0.0,0.4835165520662608,0.8324180377322294,lossguide,4,1.2144365304444948,"{'xgbclassifier__lambda': 0.4835165520662608, 'xgbclassifier__learning_rate': 0.8324180377322294, 'xgbclassifier__loss_guide': 'lossguide', 'xgbclassifier__max_depth': 4, 'xgbclassifier__subsample': 1.2144365304444948}",,,,,,66
28,13.457234064737955,0.8322497426094636,0.0,0.0,2.1753358421309863,0.8935618256693675,lossguide,1,1.058587613152974,"{'xgbclassifier__lambda': 2.1753358421309863, 'xgbclassifier__learning_rate': 0.8935618256693675, 'xgbclassifier__loss_guide': 'lossguide', 'xgbclassifier__max_depth': 1, 'xgbclassifier__subsample': 1.058587613152974}",,,,,,66
29,17.326144615809124,1.7811880266815738,1.068332274754842,0.0280418904473912,1.4241719912123283,0.9604752712509015,lossguide,1,0.757188381891513,"{'xgbclassifier__lambda': 1.4241719912123283, 'xgbclassifier__learning_rate': 0.9604752712509015, 'xgbclassifier__loss_guide': 'lossguide', 'xgbclassifier__max_depth': 1, 'xgbclassifier__subsample': 0.757188381891513}",0.5206553309778965,0.5147936004351399,0.47383640667168425,0.5030951126949069,0.020826967771841627,56
30,54.105400721232094,3.699105576534348,1.062262773513794,0.1548408893677661,2.4850147729420535,0.11727387847840018,lossguide,6,0.6213243376966138,"{'xgbclassifier__lambda': 2.4850147729420535, 'xgbclassifier__learning_rate': 0.11727387847840018, 'xgbclassifier__loss_guide': 'lossguide', 'xgbclassifier__max_depth': 6, 'xgbclassifier__subsample': 0.6213243376966138}",0.5426722057278549,0.5557223566499787,0.5280107231536986,0.5421350951771774,0.011319600215725397,13
31,28.95316704114278,1.5969474462464672,0.4509549140930176,0.7044817694801793,0.7627076141756156,0.7742528534374522,depthwise,4,0.4257072227942315,"{'xgbclassifier__lambda': 0.7627076141756156, 'xgbclassifier__learning_rate': 0.7742528534374522, 'xgbclassifier__loss_guide': 'depthwise', 'xgbclassifier__max_depth': 4, 'xgbclassifier__subsample': 0.4257072227942315}",0.4789690763589748,0.518800726809536,0.4837081500005467,0.4938259843896858,0.017765472579293787,61
32,14.25231409072876,0.24591738127103904,0.0,0.0,0.6526374473379839,0.5966346332199329,depthwise,5,1.302295098593607,"{'xgbclassifier__lambda': 0.6526374473379839, 'xgbclassifier__learning_rate': 0.5966346332199329, 'xgbclassifier__loss_guide': 'depthwise', 'xgbclassifier__max_depth': 5, 'xgbclassifier__subsample': 1.302295098593607}",,,,,,66
33,22.821686665217083,0.6081776540066178,0.8167173862457275,0.06535035732559633,0.5478028418526184,0.2991364166654045,lossguide,3,0.4305932603965072,"{'xgbclassifier__lambda': 0.5478028418526184, 'xgbclassifier__learning_rate': 0.2991364166654045, 'xgbclassifier__loss_guide': 'lossguide', 'xgbclassifier__max_depth': 3, 'xgbclassifier__subsample': 0.4305932603965072}",0.5367938467036631,0.5365589342940489,0.5186730370823683,0.5306752726933602,0.00848740402818071,28
34,29.803588549296062,2.962005855248845,1.0445505777994792,0.06979267099426954,18.37852758047714,0.3343068348286642,lossguide,4,0.43356022064563443,"{'xgbclassifier__lambda': 18.37852758047714, 'xgbclassifier__learning_rate': 0.3343068348286642, 'xgbclassifier__loss_guide': 'lossguide', 'xgbclassifier__max_depth': 4, 'xgbclassifier__subsample': 0.43356022064563443}",0.5265606871364965,0.5328836944198494,0.5064843728746017,0.5219762514769825,0.011254446002936278,40
35,45.85083262125651,4.3246130958668,0.4081431229909261,0.7349686613215015,13.0544047773361,0.7428171695942003,lossguide,6,0.48278163799132706,"{'xgbclassifier__lambda': 13.0544047773361, 'xgbclassifier__learning_rate': 0.7428171695942003, 'xgbclassifier__loss_guide': 'lossguide', 'xgbclassifier__max_depth': 6, 'xgbclassifier__subsample': 0.48278163799132706}",0.5171122285587328,0.5431990207988698,0.5250806762643676,0.5284639752073234,0.010915286410903209,31
36,20.19575270016988,0.16627411838789344,0.4413456916809082,0.8256086853930075,9.944526239509552,0.24624364120873735,lossguide,2,0.4571533161827748,"{'xgbclassifier__lambda': 9.944526239509552, 'xgbclassifier__learning_rate': 0.24624364120873735, 'xgbclassifier__loss_guide': 'lossguide', 'xgbclassifier__max_depth': 2, 'xgbclassifier__subsample': 0.4571533161827748}",0.5094673314710199,0.5309605061985427,0.5057098165511762,0.5153792180735796,0.011123912211029895,45
37,26.872948169708252,1.2711902683058274,1.0486894448598225,0.04893806760094415,8.939070701457618,0.8265870628525096,lossguide,4,0.7405166305593329,"{'xgbclassifier__lambda': 8.939070701457618, 'xgbclassifier__learning_rate': 0.8265870628525096, 'xgbclassifier__loss_guide': 'lossguide', 'xgbclassifier__max_depth': 4, 'xgbclassifier__subsample': 0.7405166305593329}",0.5338666250705298,0.5250707352487123,0.5497397008015341,0.5362256870402587,0.010208275903871442,20
38,22.859655618667603,1.5838922384907697,1.0710831483205159,0.0654230403329224,0.14426312356929216,0.7276858958301072,lossguide,3,0.38392144838757053,"{'xgbclassifier__lambda': 0.14426312356929216, 'xgbclassifier__learning_rate': 0.7276858958301072, 'xgbclassifier__loss_guide': 'lossguide', 'xgbclassifier__max_depth': 3, 'xgbclassifier__subsample': 0.38392144838757053}",0.48498938131306585,0.4855617165146861,0.49823777086275367,0.48959628956350193,0.006114915708317507,62
39,13.612914880116781,0.24687645527919408,0.0,0.0,0.6934537544225662,0.11496517636048054,lossguide,6,1.0982450323301904,"{'xgbclassifier__lambda': 0.6934537544225662, 'xgbclassifier__learning_rate': 0.11496517636048054, 'xgbclassifier__loss_guide': 'lossguide', 'xgbclassifier__max_depth': 6, 'xgbclassifier__subsample': 1.0982450323301904}",,,,,,66
40,21.19869637489319,1.6156059510769842,1.0365943908691406,0.05234133045648589,14.874985047145561,0.7749993238930903,depthwise,3,0.822882270224427,"{'xgbclassifier__lambda': 14.874985047145561, 'xgbclassifier__learning_rate': 0.7749993238930903, 'xgbclassifier__loss_guide': 'depthwise', 'xgbclassifier__max_depth': 3, 'xgbclassifier__subsample': 0.822882270224427}",0.5410778670459848,0.5586844504294596,0.5496459375202092,0.5498027516652179,0.00718871280164808,4
41,29.70736487706502,3.419081066545378,1.1198323567708333,0.040119094529034734,0.6025802895942342,0.26154123482607017,depthwise,4,0.7967843107178163,"{'xgbclassifier__lambda': 0.6025802895942342, 'xgbclassifier__learning_rate': 0.26154123482607017, 'xgbclassifier__loss_guide': 'depthwise', 'xgbclassifier__max_depth': 4, 'xgbclassifier__subsample': 0.7967843107178163}",0.5464588265820337,0.5562661285956947,0.5388210344022758,0.547181996526668,0.007140264184231616,6
42,15.763322989145914,1.7572002949481635,0.9946409066518148,0.07152747006904772,10.290076629542439,0.9497077758258071,depthwise,1,0.9299887396283864,"{'xgbclassifier__lambda': 10.290076629542439, 'xgbclassifier__learning_rate': 0.9497077758258071, 'xgbclassifier__loss_guide': 'depthwise', 'xgbclassifier__max_depth': 1, 'xgbclassifier__subsample': 0.9299887396283864}",0.5218798441402239,0.5284603176076723,0.4936371122599783,0.5146590913359582,0.015105591921915315,46
43,15.011813640594482,2.5817496288486246,0.0,0.0,6.356073554662989,0.5500236679563713,lossguide,1,1.0324314080518444,"{'xgbclassifier__lambda': 6.356073554662989, 'xgbclassifier__learning_rate': 0.5500236679563713, 'xgbclassifier__loss_guide': 'lossguide', 'xgbclassifier__max_depth': 1, 'xgbclassifier__subsample': 1.0324314080518444}",,,,,,66
44,15.907593568166098,1.7591285343464889,0.0,0.0,19.21028824738392,0.3405362840933304,depthwise,4,1.1976147760195779,"{'xgbclassifier__lambda': 19.21028824738392, 'xgbclassifier__learning_rate': 0.3405362840933304, 'xgbclassifier__loss_guide': 'depthwise', 'xgbclassifier__max_depth': 4, 'xgbclassifier__subsample': 1.1976147760195779}",,,,,,66
45,40.74169119199117,4.2225097264239215,1.1016488075256348,0.0801938939535297,5.342138351599717,0.9680407910104878,lossguide,6,0.545723832223642,"{'xgbclassifier__lambda': 5.342138351599717, 'xgbclassifier__learning_rate': 0.9680407910104878, 'xgbclassifier__loss_guide': 'lossguide', 'xgbclassifier__max_depth': 6, 'xgbclassifier__subsample': 0.545723832223642}",0.5084863347790931,0.5265901086749719,0.5195724179417597,0.5182162871319416,0.007452783614117129,42
46,46.179486989974976,2.4291450206337153,1.1591893831888835,0.07840070247869511,0.32497393685695614,0.29687443636309463,depthwise,6,0.7854423683667591,"{'xgbclassifier__lambda': 0.32497393685695614, 'xgbclassifier__learning_rate': 0.29687443636309463, 'xgbclassifier__loss_guide': 'depthwise', 'xgbclassifier__max_depth': 6, 'xgbclassifier__subsample': 0.7854423683667591}",0.5321227112670114,0.5626204391082872,0.5399161131386006,0.5448864211712997,0.01293717698018821,10
47,30.93106214205424,1.6288611739310799,1.1992433071136475,0.006863047217161814,17.08219639616329,0.7124902220735015,lossguide,4,0.38975166604729955,"{'xgbclassifier__lambda': 17.08219639616329, 'xgbclassifier__learning_rate': 0.7124902220735015, 'xgbclassifier__loss_guide': 'lossguide', 'xgbclassifier__max_depth': 4, 'xgbclassifier__subsample': 0.38975166604729955}",0.49498558313961116,0.503538916003994,0.5119984335196807,0.5035076442210953,0.006945502283586694,55
48,27.361889203389484,4.460272933212979,1.054429531097412,0.11940671952961553,1.3259562378216767,0.8929041059815074,depthwise,4,0.9509912494292134,"{'xgbclassifier__lambda': 1.3259562378216767, 'xgbclassifier__learning_rate': 0.8929041059815074, 'xgbclassifier__loss_guide': 'depthwise', 'xgbclassifier__max_depth': 4, 'xgbclassifier__subsample': 0.9509912494292134}",0.5213501140057175,0.5530665182525645,0.5198602835977043,0.5314256386186621,0.015314495359145818,27
49,19.612975358963013,0.9703836948658633,0.9805762767791748,0.13953990072143052,1.7713564127260628,0.869152222279643,lossguide,2,0.8119296589520835,"{'xgbclassifier__lambda': 1.7713564127260628, 'xgbclassifier__learning_rate': 0.869152222279643, 'xgbclassifier__loss_guide': 'lossguide', 'xgbclassifier__max_depth': 2, 'xgbclassifier__subsample': 0.8119296589520835}",0.5279052932103132,0.5575118919718547,0.5140731751371185,0.5331634534397621,0.018119358281701872,25
50,17.426790237426758,1.1012667289056244,0.860686461130778,0.04312012275628157,3.613973896437192,0.6463405550048065,lossguide,2,0.8028305164245042,"{'xgbclassifier__lambda': 3.613973896437192, 'xgbclassifier__learning_rate': 0.6463405550048065, 'xgbclassifier__loss_guide': 'lossguide', 'xgbclassifier__max_depth': 2, 'xgbclassifier__subsample': 0.8028305164245042}",0.5299864310536513,0.5348023956564566,0.503401456425675,0.5227300943785943,0.013808102997881164,39
51,14.7435515721639,1.897960520848464,0.0,0.0,1.1202200112158376,0.915776278354154,depthwise,1,1.0917119871694747,"{'xgbclassifier__lambda': 1.1202200112158376, 'xgbclassifier__learning_rate': 0.915776278354154, 'xgbclassifier__loss_guide': 'depthwise', 'xgbclassifier__max_depth': 1, 'xgbclassifier__subsample': 1.0917119871694747}",,,,,,66
52,14.538089672724405,1.3227294994958743,0.0,0.0,0.5449655675085583,0.44511750475470824,lossguide,6,1.1643817885695238,"{'xgbclassifier__lambda': 0.5449655675085583, 'xgbclassifier__learning_rate': 0.44511750475470824, 'xgbclassifier__loss_guide': 'lossguide', 'xgbclassifier__max_depth': 6, 'xgbclassifier__subsample': 1.1643817885695238}",,,,,,66
53,13.786702315012613,1.7684141974331018,0.0,0.0,2.800954724638818,0.8853855899026557,lossguide,6,1.218670992942919,"{'xgbclassifier__lambda': 2.800954724638818, 'xgbclassifier__learning_rate': 0.8853855899026557, 'xgbclassifier__loss_guide': 'lossguide', 'xgbclassifier__max_depth': 6, 'xgbclassifier__subsample': 1.218670992942919}",,,,,,66
54,11.824084202448526,0.2999084137277865,0.0,0.0,3.667946754418193,0.5105167949105758,lossguide,5,1.1220727608653698,"{'xgbclassifier__lambda': 3.667946754418193, 'xgbclassifier__learning_rate': 0.5105167949105758, 'xgbclassifier__loss_guide': 'lossguide', 'xgbclassifier__max_depth': 5, 'xgbclassifier__subsample': 1.1220727608653698}",,,,,,66
55,14.778104066848755,2.488241994489366,0.0,0.0,0.33725045430668027,0.8922678428035041,depthwise,5,1.290784188992287,"{'xgbclassifier__lambda': 0.33725045430668027, 'xgbclassifier__learning_rate': 0.8922678428035041, 'xgbclassifier__loss_guide': 'depthwise', 'xgbclassifier__max_depth': 5, 'xgbclassifier__subsample': 1.290784188992287}",,,,,,66
56,16.41341694196065,1.3659422785076314,0.0,0.0,1.2176276880984205,0.7404254353547325,lossguide,1,1.0637755099001276,"{'xgbclassifier__lambda': 1.2176276880984205, 'xgbclassifier__learning_rate': 0.7404254353547325, 'xgbclassifier__loss_guide': 'lossguide', 'xgbclassifier__max_depth': 1, 'xgbclassifier__subsample': 1.0637755099001276}",,,,,,66
