,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_onevsrestclassifier__estimator__C,param_onevsrestclassifier__estimator__gamma,param_onevsrestclassifier__estimator__tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
13,126.22140350341797,6.38784108018094,24.712591075897215,4.0570219739414535,0.03744666535741567,scale,0.0945668917049584,"{'onevsrestclassifier__estimator__C': 0.03744666535741567, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.0945668917049584}",0.4205988158061505,0.4544022005017698,0.4452700149669594,0.43493708311781376,0.43265805586082673,0.437573234050704,0.011503857539140395,44
14,88.12186403274536,5.675759785731393,14.253031396865845,0.7389793344373534,1.2229065947034368,scale,0.04156619399905236,"{'onevsrestclassifier__estimator__C': 1.2229065947034368, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.04156619399905236}",0.5626419849156691,0.5724730283094878,0.5868687874087943,0.5828613135541433,0.5370128110522531,0.5683715850480695,0.01780517671003498,13
15,105.77053003311157,4.857414757169465,20.6412992477417,2.6581330123123714,0.11434638743472199,scale,0.07752336894342167,"{'onevsrestclassifier__estimator__C': 0.11434638743472199, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.07752336894342167}",0.48680977465242614,0.5050902432344813,0.4920899059563137,0.5107495465079461,0.4802849190378626,0.49500487787780595,0.011330870673323324,39
16,90.21127805709838,7.303236162001624,16.25415802001953,3.377598739945432,0.6677306766018316,scale,0.056943394886864854,"{'onevsrestclassifier__estimator__C': 0.6677306766018316, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.056943394886864854}",0.5424683680130549,0.5600149466585619,0.5471562536147885,0.5526756136298909,0.5115493592242224,0.5427729082281036,0.016670740460047434,23
17,127.20100374221802,7.18426078241713,25.689608001708983,2.9878740616600283,0.011889379831773014,scale,0.061863549707587714,"{'onevsrestclassifier__estimator__C': 0.011889379831773014, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.061863549707587714}",0.3608521774925886,0.2752747871026832,0.3281150699135244,0.2282147110167308,0.26650004045175213,0.29179135719545585,0.046996269501593954,50
18,79.90915784835815,6.675159101701043,14.500506830215453,1.6633387255745151,2.8079081078857286,scale,0.0617933996874757,"{'onevsrestclassifier__estimator__C': 2.8079081078857286, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.0617933996874757}",0.5590040196426997,0.5790878306743942,0.5900358365782342,0.5990687314480091,0.555654136609772,0.5765701109906218,0.01696996258119862,5
19,85.4056266784668,9.531282170249947,12.264769124984742,2.3937447347568277,59.56516018710569,scale,0.06828202991034835,"{'onevsrestclassifier__estimator__C': 59.56516018710569, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.06828202991034835}",0.5168205468162548,0.5296497583534403,0.5510494183464868,0.5616256236763637,0.5309483670336121,0.5380187428452314,0.01610265168857968,28
20,98.7980321407318,6.79191618350167,19.361690044403076,1.927036188790466,0.2741773675242097,scale,0.04380319537993415,"{'onevsrestclassifier__estimator__C': 0.2741773675242097, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.04380319537993415}",0.5142536347752189,0.5316069231727664,0.5317041320171211,0.5399833346554004,0.5011319054835147,0.5237359860208043,0.014073228357443759,32
21,77.04264712333679,7.102641040001073,12.585765838623047,0.6848163174532887,6.173405204074315,scale,0.006122547162926984,"{'onevsrestclassifier__estimator__C': 6.173405204074315, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.006122547162926984}",0.5469032398512336,0.5587290146201348,0.5799841459344889,0.5993799367388353,0.5534472766970662,0.5676887227683517,0.01934239866282217,14
22,84.38602991104126,8.74289562201411,14.34721474647522,2.164664479883316,4.64586795151248,scale,0.06716378696181595,"{'onevsrestclassifier__estimator__C': 4.64586795151248, 'onevsrestclassifier__estimator__gamma': 'scale', 'onevsrestclassifier__estimator__tol': 0.06716378696181595}",0.5479248488323928,0.5711947128871484,0.57880622343507,0.5962926664254069,0.5525822948980844,0.5693601492956205,0.017657422933708908,10
